Gene	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	contrast
RTN3	O95197	0.0695438348382602	30.0089406986032	0.478454648106388	0.639211214327048	0.767772944591876	-7.08057977569411	RMND5A_control-RMND5A_knockout
PITPNB	P48739	-0.0199669348092009	28.9921753065577	-0.47828123574041	0.639331774803416	0.767772944591876	-7.08066644033616	RMND5A_control-RMND5A_knockout
PSMB2	P49721	0.0359908545102066	30.2489870124945	0.478136795903188	0.639432200895305	0.767772944591876	-7.08073860239526	RMND5A_control-RMND5A_knockout
HIF1AN	Q9NWT6	-0.61462967321151	22.0945860363458	-0.475208384824846	0.641469834948714	0.76958865659103	-7.08219707512544	RMND5A_control-RMND5A_knockout
PLEK2	Q9NYT0	-0.184605157471285	26.5698028916136	-0.474419355543442	0.642019364292454	0.770142802812188	-7.08258855846361	RMND5A_control-RMND5A_knockout
ARF5	P84085	-0.0422464087149024	29.024811186157	-0.471489595218615	0.64406172230202	0.772276492780754	-7.08403665857186	RMND5A_control-RMND5A_knockout
SEC61A1	P61619	0.0612621067006209	29.7783097559418	0.471304824039485	0.644190627293388	0.772325679761841	-7.0841276940233	RMND5A_control-RMND5A_knockout
TIAL1	Q01085	-0.047260914900054	29.4525856462818	-0.469464012338428	0.645475507124236	0.773549537243663	-7.08503275718775	RMND5A_control-RMND5A_knockout
ELP3	Q9H9T3	-0.0978544308142268	25.9143427485702	-0.469135558816335	0.645704889338815	0.773718921122104	-7.08519388484027	RMND5A_control-RMND5A_knockout
NDUFAB1	O14561	-0.145156249670872	28.4397241596338	-0.468601780400327	0.646077743627448	0.773795881725491	-7.08545550403375	RMND5A_control-RMND5A_knockout
AKAP1	Q92667	-0.0842750649160173	25.3241799995686	-0.468301502527846	0.646287536481211	0.773889476849282	-7.08560255120329	RMND5A_control-RMND5A_knockout
RPS3A	P61247	0.0285545652830166	32.341242555427	0.468020205330294	0.646484096386715	0.773995933222547	-7.08574022043061	RMND5A_control-RMND5A_knockout
PSMD13	Q9UNM6	-0.0233696691613225	29.1554494680365	-0.467922195620851	0.646552588277961	0.773995933222547	-7.08578816834107	RMND5A_control-RMND5A_knockout
SNX7	Q9UNH6	-0.404534237394358	26.8965588823061	-0.467518486756342	0.646834745987438	0.774143325846591	-7.08598556632862	RMND5A_control-RMND5A_knockout
CNOT3	O75175	0.226437190393465	27.3514076808203	0.467227451252184	0.647038189459241	0.774210269788047	-7.08612776876692	RMND5A_control-RMND5A_knockout
ACTR2	P61160	-0.0424402196825433	30.9318563380871	-0.467161883849297	0.647084027263678	0.774210269788047	-7.08615979369113	RMND5A_control-RMND5A_knockout
M6PR	P20645	-0.11226830193996	28.7979597159892	-0.465860757210306	0.647993942684831	0.774999424413458	-7.08679439690429	RMND5A_control-RMND5A_knockout
NRDE2	Q9H7Z3	-0.536135246904244	22.161537942003	-0.46398882994843	0.649304052706959	0.776126770292268	-7.08770438245208	RMND5A_control-RMND5A_knockout
SH2D4A	Q9H788	-0.0405240644433142	27.3345740610584	-0.463280833774208	0.649799871787005	0.776141616726038	-7.08804762736803	RMND5A_control-RMND5A_knockout
NCAPH2	Q6IBW4	0.67921241399192	22.5349567115966	0.463221019915369	0.649841768061	0.776141616726038	-7.0880766025025	RMND5A_control-RMND5A_knockout
POLR2E	P19388	0.023952501956618	27.7574555791297	0.461730028921573	0.650886518283336	0.776716023541125	-7.0887976961347	RMND5A_control-RMND5A_knockout
NAF1	Q96HR8	0.556361794581147	22.6198538599291	0.461698519597407	0.650908605308438	0.776716023541125	-7.08881291073139	RMND5A_control-RMND5A_knockout
DDX49	Q9Y6V7	-0.671487994182257	23.0071594986226	-0.461683468721968	0.650919155608389	0.776716023541125	-7.08882017784309	RMND5A_control-RMND5A_knockout
SERPINB9	P50453	0.86406630676295	21.4112837402685	0.460236467656615	0.651933828110928	0.777366958132813	-7.08951776751049	RMND5A_control-RMND5A_knockout
NDUFB11	Q9NX14	0.0487917456077334	29.7117110186869	0.459575995433673	0.652397203776332	0.777602960367069	-7.08983546928379	RMND5A_control-RMND5A_knockout
CISD2	Q8N5K1	-0.0374360676981347	27.9183751287163	-0.458203045455045	0.653360914532976	0.778646015312693	-7.09049446925334	RMND5A_control-RMND5A_knockout
SORD	Q00796	0.0386672198684934	29.4255583102599	0.457731901188513	0.653691770530791	0.77876174460558	-7.09072017120634	RMND5A_control-RMND5A_knockout
CENPK	Q9BS16	0.518674486305532	21.7735449685543	0.457723900735568	0.653697389411177	0.77876174460558	-7.09072400187882	RMND5A_control-RMND5A_knockout
HGH1	Q9BTY7	0.049993686923635	25.8722307581265	0.45768619341194	0.65372387232082	0.77876174460558	-7.09074205553091	RMND5A_control-RMND5A_knockout
ANO6	Q4KMQ2	-0.0583818668895297	26.5243543526381	-0.455739859761486	0.655091489127069	0.779756739326653	-7.09167196423939	RMND5A_control-RMND5A_knockout
RBM10	P98175	-0.0462805627732941	27.4018392794219	-0.45545875000927	0.655289120188656	0.779886347266781	-7.09180595280289	RMND5A_control-RMND5A_knockout
PLEKHA2	Q9HB19	0.0828690218993664	25.9861387803726	0.454372719883705	0.656052891481701	0.780571742923064	-7.09232284434412	RMND5A_control-RMND5A_knockout
TTC38	Q5R3I4	0.0949851523571326	25.0174927051835	0.454261001406082	0.65613148213162	0.780571742923064	-7.0923759482017	RMND5A_control-RMND5A_knockout
DIMT1	Q9UNQ2	-0.0522990007101924	27.4606776991517	-0.454107468482891	0.656239494855125	0.780594569678782	-7.09244890726237	RMND5A_control-RMND5A_knockout
CRELD2	Q6UXH1	0.512775992631052	24.4908586963319	0.453585466120802	0.656606790629747	0.780868903111005	-7.09269678405903	RMND5A_control-RMND5A_knockout
RPRD2	Q5VT52	0.044195803999628	25.2985822262524	0.453261583372501	0.656834729793035	0.780985469546908	-7.09285044281417	RMND5A_control-RMND5A_knockout
DROSHA	Q9NRR4	-0.15263403620386	25.5876278479594	-0.452938630954889	0.657062049275303	0.781135796645299	-7.09300355387078	RMND5A_control-RMND5A_knockout
PELO	Q9BRX2	-0.0900412112818216	27.2192169670458	-0.452764075464443	0.65718492981827	0.781135796645299	-7.09308626605536	RMND5A_control-RMND5A_knockout
HIRIP3	Q9BW71	-0.0848720002475574	25.7344783453265	-0.451686427606954	0.657943779811452	0.781716468708843	-7.09359621678823	RMND5A_control-RMND5A_knockout
GID8	Q9NWU2	0.0855295888034355	25.154467017943	0.451630404083281	0.657983240673568	0.781716468708843	-7.09362269518968	RMND5A_control-RMND5A_knockout
DHX38	Q92620	-0.0481447376938782	25.7159976796538	-0.450769502487634	0.658589759422972	0.781986336342508	-7.09402918124608	RMND5A_control-RMND5A_knockout
B3GLCT	Q6Y288	-0.445110564259078	26.9148089010622	-0.450676480529372	0.658655309695863	0.781986336342508	-7.09407305760897	RMND5A_control-RMND5A_knockout
ALDOC	P09972	0.112357459068868	31.4543373232202	0.448752619054511	0.66001165500044	0.783067695982701	-7.09497852365496	RMND5A_control-RMND5A_knockout
PRORP	O15091	-0.0759211639767017	24.7305886501715	-0.448467748030555	0.660212597368189	0.783200365236453	-7.09511227781624	RMND5A_control-RMND5A_knockout
ANKZF1	Q9H8Y5	-0.866080582677448	21.7062326371888	-0.447920108041778	0.660598967637773	0.78339073651044	-7.09536917640562	RMND5A_control-RMND5A_knockout
DYNLRB1	Q9NP97	0.131232482275994	28.0184676209353	0.446137044007344	0.661857643424477	0.784622281183637	-7.09620349651864	RMND5A_control-RMND5A_knockout
DCXR	Q7Z4W1	-0.0538866769778537	26.2972183728083	-0.445970523626291	0.661975245059009	0.784655847528807	-7.09628124825445	RMND5A_control-RMND5A_knockout
CDCA2	Q69YH5	-0.648945016055425	21.9767275117764	-0.445826869217435	0.662076705451841	0.784670274782304	-7.09634830069626	RMND5A_control-RMND5A_knockout
NIT2	Q9NQR4	0.0411567904376646	27.4448451635915	0.445292089667625	0.662454470251172	0.78484016715182	-7.09659773063711	RMND5A_control-RMND5A_knockout
TANC1	Q9C0D5	0.284006820662395	26.6353671634737	0.442080933528795	0.664724798698158	0.786619500339688	-7.09808933429983	RMND5A_control-RMND5A_knockout
MAPK3	P27361	0.706561136775015	22.3399843146808	0.441574105169697	0.665083443593998	0.786642436380089	-7.09832379860794	RMND5A_control-RMND5A_knockout
VIRMA	Q69YN4	0.0689210727351153	24.6734634075697	0.440478148910933	0.66585925955901	0.787291685790114	-7.098829903919	RMND5A_control-RMND5A_knockout
POLR1E	Q9GZS1	0.0992688749106918	27.4786040951512	0.439483689765314	0.666563568143485	0.78786289668392	-7.09928807804103	RMND5A_control-RMND5A_knockout
LSM1	O15116	0.0591115740308794	27.9972224923273	0.439109519788092	0.666828651564541	0.78796425843071	-7.09946020694997	RMND5A_control-RMND5A_knockout
LSM14B	Q9BX40	0.276499647749535	27.2144780832724	0.438735589134911	0.667093611257517	0.788160821624753	-7.09963208302219	RMND5A_control-RMND5A_knockout
CCPG1	Q9ULG6	0.165862712164817	26.9800843383092	0.438573445363101	0.667208517283265	0.788160821624753	-7.09970656755184	RMND5A_control-RMND5A_knockout
ZNF207	O43670	-0.113407214741716	29.0982557329349	-0.438445112919719	0.667299468419171	0.788160821624753	-7.09976550103463	RMND5A_control-RMND5A_knockout
MRGBP	Q9NV56	-0.677753633399643	23.74857429599	-0.438200282282261	0.667472998527331	0.788160821624753	-7.09987788679098	RMND5A_control-RMND5A_knockout
ARL2BP	Q9Y2Y0	-0.385313687767518	26.7721378874673	-0.435870471640459	0.669125292468193	0.789086563366945	-7.10094428904534	RMND5A_control-RMND5A_knockout
PIH1D1	Q9NWS0	0.0637021580911252	27.5296329795986	0.435680067127471	0.669260404968407	0.789140002530841	-7.10103119614256	RMND5A_control-RMND5A_knockout
GTF3C5	Q9Y5Q8	0.0673099905230039	27.3181203469445	0.435401512455081	0.669458090764284	0.789161328187328	-7.10115827127452	RMND5A_control-RMND5A_knockout
PSMB5	P28074	-0.0200107609745679	30.0005980438746	-0.435070917494997	0.669692741490899	0.789332056360249	-7.10130898407837	RMND5A_control-RMND5A_knockout
TMEM167A	Q8TBQ9	-0.0456597791978197	28.656822305865	-0.434044089640902	0.670421793181713	0.790011476075539	-7.10177638624472	RMND5A_control-RMND5A_knockout
BPNT2	Q9NX62	0.755424433124325	24.2486367382044	0.434005815519469	0.670448974575714	0.790011476075539	-7.10179378743814	RMND5A_control-RMND5A_knockout
DNAJC17	Q9NVM6	-0.0840006213061351	25.1960250844234	-0.431723840898984	0.672070438409454	0.791375302205903	-7.10282857460613	RMND5A_control-RMND5A_knockout
CENPC	Q03188	0.640763711000226	22.2947866615501	0.431627384343992	0.672139013037931	0.791375302205903	-7.10287219672174	RMND5A_control-RMND5A_knockout
PTGR1	Q14914	-0.0883754812764757	29.3884155522986	-0.430869113476022	0.67267820131594	0.791876999986068	-7.10321479072591	RMND5A_control-RMND5A_knockout
HBS1L	Q9Y450	0.018958461530552	27.2082483014805	0.430763892405928	0.672753036173871	0.791876999986068	-7.10326228418179	RMND5A_control-RMND5A_knockout
PSMA1	P25786	0.0209174545627775	32.3527677309072	0.430446986350144	0.67297844626518	0.792036237549002	-7.10340525716978	RMND5A_control-RMND5A_knockout
ZMYM2	Q9UBW7	0.616716560526456	22.4637358542443	0.428969793643576	0.674029576425804	0.792954741315926	-7.10407034203456	RMND5A_control-RMND5A_knockout
CAMK2G	Q13555	-0.318182007297622	26.8534895075907	-0.428274781306117	0.674524371272986	0.793430621703521	-7.10438248971161	RMND5A_control-RMND5A_knockout
EXOSC8	Q96B26	-0.0741642875273421	27.6348278554262	-0.42767332920516	0.674952683773229	0.793795510117602	-7.10465221848016	RMND5A_control-RMND5A_knockout
NOC3L	Q8WTT2	-0.033740840218659	26.6902091567065	-0.426689069491077	0.675653855733749	0.794227673112384	-7.10509282414662	RMND5A_control-RMND5A_knockout
WDR18	Q9BV38	-0.0400835203372871	28.0115225792124	-0.426496133873734	0.67579133659437	0.794283036778296	-7.10517907599223	RMND5A_control-RMND5A_knockout
VAPA	Q9P0L0	0.0480670962061041	29.7232053605229	0.425576500446169	0.676446807022968	0.794840826329434	-7.10558967476612	RMND5A_control-RMND5A_knockout
KNSTRN	Q9Y448	0.271876599365996	27.2218937821426	0.425018352236456	0.676844760080068	0.795117809818906	-7.10583845543361	RMND5A_control-RMND5A_knockout
STAG1	Q8WVM7	0.611620015938186	22.4899765521951	0.424992088438693	0.676863488308516	0.795117809818906	-7.10585015401666	RMND5A_control-RMND5A_knockout
PEF1	Q9UBV8	-0.0645989106589226	27.5028142215593	-0.424329024819688	0.67733637967251	0.795460658099963	-7.10614526610585	RMND5A_control-RMND5A_knockout
SLC39A9	Q9NUM3	-0.615159918047556	21.8428925614871	-0.423683683860759	0.677796766057975	0.795788641298261	-7.10643205835508	RMND5A_control-RMND5A_knockout
PTDSS2	Q9BVG9	0.517472659389171	22.4193207086259	0.423325957450189	0.67805202533166	0.795923204397344	-7.10659084990308	RMND5A_control-RMND5A_knockout
VPS4A	Q9UN37	-0.0430260892516827	26.2079847707339	-0.423165043312051	0.678166860518993	0.795923204397344	-7.10666223554633	RMND5A_control-RMND5A_knockout
COG4	Q9H9E3	0.130131709423157	26.3658155576233	0.423142308935414	0.678183085403654	0.795923204397344	-7.10667231896325	RMND5A_control-RMND5A_knockout
SPHK1	Q9NYA1	0.451430085624732	23.7648453413864	0.4225405097262	0.678612632350607	0.796214661294677	-7.10693904367949	RMND5A_control-RMND5A_knockout
SMAD3	P84022	-0.616195210375817	21.6017762999321	-0.421047695254126	0.679678657120163	0.796933427454569	-7.10759907700097	RMND5A_control-RMND5A_knockout
KLHDC4	Q8TBB5	-0.832210255852768	23.2169095622233	-0.420492521706907	0.680075289106858	0.797260345378627	-7.10784395961476	RMND5A_control-RMND5A_knockout
HINT1	P49773	-0.0294108407203133	31.1665341484681	-0.41810226292147	0.681784072484771	0.798662924946571	-7.10889467932333	RMND5A_control-RMND5A_knockout
RAB11B	Q15907	0.0186035334554262	30.6670852575954	0.41781949266272	0.681986342762132	0.798680167936249	-7.10901859359527	RMND5A_control-RMND5A_knockout
CD46	P15529	-0.200184017673394	27.3246171095436	-0.41653887092486	0.682902708077968	0.79932725074443	-7.10957875631499	RMND5A_control-RMND5A_knockout
RAB5A	P20339	-0.057212505785504	27.2894267371119	-0.415907081593754	0.683354983023421	0.799408731039495	-7.1098544913417	RMND5A_control-RMND5A_knockout
NOMO1	Q15155	0.0232535736587458	27.8050055572543	0.415568787595588	0.683597206889663	0.799408731039495	-7.11000196659093	RMND5A_control-RMND5A_knockout
XAB2	Q9HCS7	-0.0372563084480397	26.5699074772956	-0.415425173000142	0.683700048076108	0.799408731039495	-7.11006453821048	RMND5A_control-RMND5A_knockout
RPL26	P61254	0.0168661295468588	31.7288443709623	0.415069354367481	0.683954874631045	0.799600297759429	-7.11021947422075	RMND5A_control-RMND5A_knockout
PLK1	P53350	0.0759471335038846	29.6044896876109	0.414429451992343	0.684413253226831	0.800029751178158	-7.11049778386818	RMND5A_control-RMND5A_knockout
ASAP1	Q9ULH1	0.630176430665816	22.2720431650932	0.41075605566015	0.687047077366661	0.802567363826881	-7.11208731600689	RMND5A_control-RMND5A_knockout
PHF2	O75151	-0.645083629702917	21.876479089865	-0.410597123853632	0.68716112631399	0.802567363826881	-7.11215577588303	RMND5A_control-RMND5A_knockout
CPNE2	Q96FN4	0.6037940899975	20.8675098381548	0.410510320052548	0.687223419753901	0.802567363826881	-7.11219315568342	RMND5A_control-RMND5A_knockout
COMMD3	Q9UBI1	-0.252184845911909	27.2732989194787	-0.410266948077677	0.687398084467263	0.802664677956192	-7.11229791629494	RMND5A_control-RMND5A_knockout
PSAP	P07602	0.0986950746121877	28.0122716062073	0.409948583613014	0.687626598026692	0.80268448535085	-7.11243486607356	RMND5A_control-RMND5A_knockout
TARDBP	Q13148	-0.0164051857554135	29.6422708975756	-0.40980137760652	0.687732269226491	0.80268448535085	-7.11249815404558	RMND5A_control-RMND5A_knockout
PLOD3	O60568	0.0326840633645418	28.857097349767	0.409513456033885	0.687938971926399	0.80268448535085	-7.11262187532129	RMND5A_control-RMND5A_knockout
IPO11	Q9UI26	0.0391430637687691	26.96008225283	0.409393817385641	0.688024869653561	0.80268448535085	-7.11267325961459	RMND5A_control-RMND5A_knockout
FOXK1	P85037	0.162701116599393	26.6736894535674	0.408994910679538	0.688311307318628	0.802877590750743	-7.11284448227302	RMND5A_control-RMND5A_knockout
ECE1	P42892	0.0424553719163683	27.759902063948	0.408162612540545	0.688909103325523	0.803432095563039	-7.11320120388888	RMND5A_control-RMND5A_knockout
RPS14	P62263	0.0383292100652994	32.3267612990169	0.407180507793357	0.689614773087655	0.803883817813992	-7.11362121832325	RMND5A_control-RMND5A_knockout
PRSS21	Q9Y6M0	-0.0828090996955027	26.0845131330761	-0.407157473993303	0.689631327093729	0.803883817813992	-7.11363105725736	RMND5A_control-RMND5A_knockout
PARN	O95453	-0.0344985411568146	26.4708961030687	-0.404584612468367	0.691481428644694	0.805520167962341	-7.11472663328549	RMND5A_control-RMND5A_knockout
FAM83H	Q6ZRV2	0.746428895190135	22.2254110877788	0.404567950211624	0.691493416830667	0.805520167962341	-7.11473370626635	RMND5A_control-RMND5A_knockout
PPP6R1	Q9UPN7	-0.0732805734159179	26.1154662608441	-0.404233659168921	0.69173395107233	0.805642332697512	-7.11487554964663	RMND5A_control-RMND5A_knockout
C11orf68	Q9H3H3	-0.06092416787072	26.7063877523208	-0.404138186802884	0.691802653117196	0.805642332697512	-7.11491603856592	RMND5A_control-RMND5A_knockout
POLR3C	Q9BUI4	-0.103105025410098	25.8540616046694	-0.404039996148554	0.691873314163419	0.805642332697512	-7.11495767052477	RMND5A_control-RMND5A_knockout
CAPN1	P07384	-0.0310801306882915	28.1419592571402	-0.399747933520553	0.694964898075847	0.807945991234363	-7.11676779240569	RMND5A_control-RMND5A_knockout
RPP38	P78345	0.576321976442934	22.4689678527388	0.399723140133943	0.694982773139793	0.807945991234363	-7.11677819373292	RMND5A_control-RMND5A_knockout
NSMCE4A	Q9NXX6	0.605403395174005	21.5966958020124	0.399408764374076	0.695209442001871	0.808028114840953	-7.11691002595435	RMND5A_control-RMND5A_knockout
NOL7	Q9UMY1	0.134528860376662	27.038347297107	0.398245434147815	0.696048478760105	0.808682447295584	-7.11739698076939	RMND5A_control-RMND5A_knockout
IKBKB	O14920	-0.441331174172408	22.8680676954087	-0.397361348261956	0.696686388652564	0.809293881420271	-7.11776611759993	RMND5A_control-RMND5A_knockout
PALS2	Q9NZW5	0.0421315792945371	26.1720332185316	0.397075635303413	0.696892594701699	0.809293881420271	-7.11788524103558	RMND5A_control-RMND5A_knockout
CASP2	P42575	0.102659437396568	24.7884146652212	0.396839835531727	0.697062795779388	0.809293881420271	-7.11798349077733	RMND5A_control-RMND5A_knockout
C12orf57	Q99622	-0.0929921836863556	26.2529728704468	-0.396622911163568	0.69721938737288	0.809293881420271	-7.11807382531371	RMND5A_control-RMND5A_knockout
DAB2IP	Q5VWQ8	-0.64343848596231	21.4945579222627	-0.395866953111768	0.697765203295363	0.809653639773893	-7.11838825347598	RMND5A_control-RMND5A_knockout
UBE2R2	Q712K3	0.0467480083514822	27.3411133577173	0.395810846732933	0.697805720032711	0.809653639773893	-7.11841156657354	RMND5A_control-RMND5A_knockout
UBE2M	P61081	-0.031373532070571	29.1344476458513	-0.395652576787644	0.697920018426008	0.809679356030067	-7.11847731282787	RMND5A_control-RMND5A_knockout
EXOSC2	Q13868	-0.0272650587334446	27.5980315315654	-0.395372923402811	0.698121995214868	0.809717617855377	-7.11859341952183	RMND5A_control-RMND5A_knockout
ZC3HC1	Q86WB0	0.550531065095075	23.4003860100119	0.394798118283611	0.69853721632577	0.810074565461978	-7.11883181507018	RMND5A_control-RMND5A_knockout
CC2D1A	Q6P1N0	-0.156642556304767	27.4837570455834	-0.394515723957055	0.69874124553934	0.810204257263454	-7.11894881128872	RMND5A_control-RMND5A_knockout
HMGN1	P05114	-0.287548424658219	29.50533369288	-0.392024780448539	0.7005419839258	0.811970846048527	-7.11997725963128	RMND5A_control-RMND5A_knockout
DCTN3	O75935	0.0551301996084703	26.8453587486714	0.391801335090614	0.700703606667016	0.812042120170331	-7.12006920275727	RMND5A_control-RMND5A_knockout
UQCRFS1	P47985	0.0293355765867211	28.3645390369241	0.3914062231	0.700989436064151	0.812061055118872	-7.12023165744466	RMND5A_control-RMND5A_knockout
CLPP	Q16740	0.0228862559686824	27.3130760766812	0.390993891117814	0.701287772404834	0.812299584011293	-7.12040102108609	RMND5A_control-RMND5A_knockout
SBSN	Q6UWP8	0.174261733254603	24.6082599754805	0.390648141210948	0.701537973477033	0.81248230244019	-7.12054290160157	RMND5A_control-RMND5A_knockout
RAE1	P78406	-0.0495585684017605	28.4699404238739	-0.389506916472443	0.702364071083393	0.813224697849915	-7.12101033697555	RMND5A_control-RMND5A_knockout
RPS17	P08708	-0.0297379546204866	30.5757662271174	-0.388826321782098	0.702856917385513	0.813440080746862	-7.12128846453452	RMND5A_control-RMND5A_knockout
BCAP31	P51572	-0.0232122339397343	30.0887706242411	-0.388724474858931	0.70293068073828	0.813440080746862	-7.12133004365812	RMND5A_control-RMND5A_knockout
CLUH	O75153	0.0334697661243339	27.5829150340816	0.388667741158697	0.702971771858359	0.813440080746862	-7.1213532006273	RMND5A_control-RMND5A_knockout
GLTP	Q9NZD2	-0.0562275392953389	25.2587904276627	-0.388464574916618	0.703118929078894	0.813455654126556	-7.12143609973226	RMND5A_control-RMND5A_knockout
DDX27	Q96GQ7	-0.0220292221481664	27.5173314987444	-0.387586004609459	0.703755435588604	0.813977726763971	-7.12179409884482	RMND5A_control-RMND5A_knockout
COL7A1	Q02388	-0.128138236041014	24.8401496849335	-0.384277344894638	0.706154543794938	0.81600080616304	-7.12313517815141	RMND5A_control-RMND5A_knockout
MRPS18B	Q9Y676	0.0446568752126062	26.7251855849664	0.382859287782381	0.707183764855832	0.817082688082178	-7.12370649990765	RMND5A_control-RMND5A_knockout
ERI3	O43414	-0.048552404034794	26.1563027082698	-0.381634231121918	0.708073382217599	0.817787998807762	-7.12419839605746	RMND5A_control-RMND5A_knockout
FBL	P22087	-0.0344712700093162	29.3220364692018	-0.378288034440716	0.710505574955187	0.81973519662678	-7.12553411206318	RMND5A_control-RMND5A_knockout
NPC1	O15118	-0.506884915344934	23.2138916436831	-0.378129836439493	0.710620642392738	0.819760331497425	-7.12559697498696	RMND5A_control-RMND5A_knockout
ESF1	Q9H501	0.0691944234565156	25.4092294928983	0.377503811540254	0.711076061302663	0.819905357039477	-7.12584548461965	RMND5A_control-RMND5A_knockout
RSRC2	Q7L4I2	0.593259816667491	23.3659449263847	0.377444035517284	0.711119552953448	0.819905357039477	-7.125869192447	RMND5A_control-RMND5A_knockout
PDHB	P11177	0.0164664179097507	29.8898683945991	0.376307638103634	0.71194656645316	0.820578474494638	-7.12631919946692	RMND5A_control-RMND5A_knockout
APTX	Q7Z2E3	-0.422357596499982	23.0690257089963	-0.375863926198982	0.712269579410401	0.820692941373882	-7.12649454547475	RMND5A_control-RMND5A_knockout
COX11	Q9Y6N1	0.680139857791122	22.1724399577572	0.375688818065914	0.712397070125755	0.820717350898326	-7.12656368881721	RMND5A_control-RMND5A_knockout
GNB2	P62879	0.035192881845834	31.0451348114867	0.375450033121073	0.712570936203257	0.820717350898326	-7.1266579246839	RMND5A_control-RMND5A_knockout
CD320	Q9NPF0	-0.480275067022642	22.5029420004012	-0.374504980173629	0.71325921751191	0.821079644157017	-7.12703031055614	RMND5A_control-RMND5A_knockout
ANKRD50	Q9ULJ7	-0.498482714243444	22.1610788518947	-0.374218004692212	0.713468272510407	0.821212728070918	-7.12714320721595	RMND5A_control-RMND5A_knockout
SART1	O43290	0.0389878141735664	27.3085117435069	0.373729406499994	0.713824259563234	0.821396374494437	-7.12733522718921	RMND5A_control-RMND5A_knockout
ITGB5	P18084	0.0495944038800822	26.2050443610898	0.373614172046	0.713908228082443	0.821396374494437	-7.12738047865382	RMND5A_control-RMND5A_knockout
KCTD5	Q9NXV2	-0.853448881488951	22.4765563214906	-0.372769239362781	0.714524026431883	0.821939200227495	-7.1277118572	RMND5A_control-RMND5A_knockout
TOM1L2	Q6ZVM7	-0.0594048386969845	25.2647199540495	-0.372189475184396	0.714946685007587	0.822216343965249	-7.12793881189733	RMND5A_control-RMND5A_knockout
METTL15	A6NJ78	0.100136404798462	24.9920355460622	0.371247627795722	0.71563351423055	0.822627511191376	-7.12830676854775	RMND5A_control-RMND5A_knockout
COPS7A	Q9UBW8	-0.0404363350478185	27.3336113948187	-0.370425932761966	0.716232931365474	0.82310121627302	-7.12862703702626	RMND5A_control-RMND5A_knockout
PDPR	Q8NCN5	-0.0554516480598686	25.3707319541603	-0.370100357132284	0.716470488431926	0.823266560190868	-7.12875374249209	RMND5A_control-RMND5A_knockout
MRPL42	Q9Y6G3	-0.13834533877133	27.4916838583952	-0.36927166535451	0.717075281903098	0.82374608854437	-7.12907575394052	RMND5A_control-RMND5A_knockout
ABCC4	O15439	-0.703578899511477	22.4664154288126	-0.367346923343137	0.718480745918392	0.825037082860424	-7.12982093138171	RMND5A_control-RMND5A_knockout
IMPDH2	P12268	-0.0298161692360139	30.9191722689688	-0.366553035092917	0.719060756653172	0.825282047106532	-7.13012717675379	RMND5A_control-RMND5A_knockout
STC2	O76061	0.592748694216805	23.4482391792642	0.366399114034403	0.719173231261717	0.825282047106532	-7.13018647706507	RMND5A_control-RMND5A_knockout
CRNKL1	Q9BZJ0	-0.357873070889998	24.6324332415361	-0.366280568224485	0.719259860714982	0.825282047106532	-7.13023213187514	RMND5A_control-RMND5A_knockout
RPL5	P46777	0.0176316089512483	32.0454149218561	0.366128400703958	0.719371065657451	0.825282047106532	-7.1302907139375	RMND5A_control-RMND5A_knockout
ANAPC7	Q9UJX3	-0.0381215331253166	26.9284439146307	-0.366082600640199	0.719404537902908	0.825282047106532	-7.13030834154852	RMND5A_control-RMND5A_knockout
LANCL2	Q9NS86	0.0259033535881592	26.0501386451338	0.365838868279106	0.719582675785888	0.825282047106532	-7.13040211326355	RMND5A_control-RMND5A_knockout
ARFGAP2	Q8N6H7	0.037045823971507	27.2199541665836	0.365571238568162	0.71977829898575	0.825340773941385	-7.1305050083997	RMND5A_control-RMND5A_knockout
MYO1B	O43795	0.0443288592171562	27.5930010998398	0.364184974680567	0.720791908317756	0.826306448053099	-7.13103679900247	RMND5A_control-RMND5A_knockout
RETREG3	Q86VR2	-0.296252932301361	27.0806869208103	-0.36416226855207	0.720808515108677	0.826306448053099	-7.13104549287609	RMND5A_control-RMND5A_knockout
RRP15	Q9Y3B9	0.0578878196239323	26.9482820114831	0.363894285750436	0.721004523130776	0.826423340194764	-7.1311480596835	RMND5A_control-RMND5A_knockout
MPHOSPH8	Q99549	0.0643524332837373	24.5157726467208	0.362958720616381	0.721688972672641	0.826884314452043	-7.13150555307553	RMND5A_control-RMND5A_knockout
PI4K2A	Q9BTU6	0.41220207175618	26.4418185169458	0.361143627841055	0.723017575797001	0.827738371466375	-7.13219654806867	RMND5A_control-RMND5A_knockout
POLR3D	P05423	-0.609341199707906	22.2680435577257	-0.361039661128062	0.723093704796013	0.827738371466375	-7.13223602449877	RMND5A_control-RMND5A_knockout
KDELR2	P33947	0.502021897444465	22.6768205652164	0.360272815381246	0.723655316259099	0.828273367971472	-7.13252685277407	RMND5A_control-RMND5A_knockout
OTUD6B	Q8N6M0	-0.0894027147010092	26.0469139539928	-0.359859211555733	0.723958293619336	0.82851223913618	-7.13268346082999	RMND5A_control-RMND5A_knockout
RP2	O75695	0.649771284166004	23.9188278407945	0.358975528402361	0.724605778088022	0.828929390502152	-7.13301746854333	RMND5A_control-RMND5A_knockout
